시점,죄종별(1),죄종별(2),범죄발생지별(1),범죄발생지별(2),데이터
2012,지능범죄,사기,경상남도,김해시,2275
2012,지능범죄,사기,경상남도,마산시,274
2012,지능범죄,사기,경상남도,양산시,1068
2012,지능범죄,사기,경상남도,진주시,1326
2012,지능범죄,사기,경상남도,창원시,4667
2012,지능범죄,사기,제주특별자치도,제주시,3321
2012,지능범죄,사기,기타도시,기타도시,18077
2012,지능범죄,사기,도시이외,도시이외,17561
2012,지능범죄,횡령,합계,합계,31273
2012,지능범죄,횡령,서울시,서울시,7744
2012,지능범죄,횡령,부산시,부산시,2141
2012,지능범죄,횡령,대구시,대구시,1047
2012,지능범죄,횡령,인천시,인천시,1549
2012,지능범죄,횡령,광주시,광주시,886
2012,지능범죄,횡령,대전시,대전시,713
2012,지능범죄,횡령,울산시,울산시,502
2012,지능범죄,횡령,경기도,고양시,655
2012,지능범죄,횡령,경기도,광명시,163
2012,지능범죄,횡령,경기도,구리시,144
2012,지능범죄,횡령,경기도,군포시,158
2012,지능범죄,횡령,경기도,남양주시,287
2012,지능범죄,횡령,경기도,부천시,717
2012,지능범죄,횡령,경기도,성남시,694
2012,지능범죄,횡령,경기도,수원시,744
2012,지능범죄,횡령,경기도,시흥시,262
2012,지능범죄,횡령,경기도,안산시,516
2012,지능범죄,횡령,경기도,안양시,342
2012,지능범죄,횡령,경기도,용인시,407
2012,지능범죄,횡령,경기도,의정부시,352
2012,지능범죄,횡령,경기도,이천시,120
2012,지능범죄,횡령,경기도,파주시,244
2012,지능범죄,횡령,경기도,평택시,255
2012,지능범죄,횡령,강원도,강릉시,116
2012,지능범죄,횡령,강원도,원주시,280
2012,지능범죄,횡령,강원도,춘천시,119
2012,지능범죄,횡령,충청북도,제천시,64
2012,지능범죄,횡령,충청북도,청주시,210
2012,지능범죄,횡령,충청북도,충주시,89
2012,지능범죄,횡령,충청남도,논산시,54
2012,지능범죄,횡령,충청남도,서산시,642
2012,지능범죄,횡령,충청남도,아산시,164
2012,지능범죄,횡령,충청남도,천안시,346
2012,지능범죄,횡령,전라북도,군산시,178
2012,지능범죄,횡령,전라북도,익산시,154
2012,지능범죄,횡령,전라북도,전주시,284
2012,지능범죄,횡령,전라북도,정읍시,52
2012,지능범죄,횡령,전라남도,목포시,138
2012,지능범죄,횡령,전라남도,순천시,109
2012,지능범죄,횡령,전라남도,여수시,112
2012,지능범죄,횡령,경상북도,경산시,113
2012,지능범죄,횡령,경상북도,경주시,111
2012,지능범죄,횡령,경상북도,구미시,217
2012,지능범죄,횡령,경상북도,김천시,59
2012,지능범죄,횡령,경상북도,안동시,63
2012,지능범죄,횡령,경상북도,포항시,213
2012,지능범죄,횡령,경상남도,거제시,120
2012,지능범죄,횡령,경상남도,김해시,275
2012,지능범죄,횡령,경상남도,마산시,24
2012,지능범죄,횡령,경상남도,양산시,114
2012,지능범죄,횡령,경상남도,진주시,147
2012,지능범죄,횡령,경상남도,창원시,436
2012,지능범죄,횡령,제주특별자치도,제주시,642
2012,지능범죄,횡령,기타도시,기타도시,2417
2012,지능범죄,횡령,도시이외,도시이외,2569
2012,지능범죄,배임,합계,합계,4229
2012,지능범죄,배임,서울시,서울시,1201
2012,지능범죄,배임,부산시,부산시,390
2012,지능범죄,배임,대구시,대구시,115
2012,지능범죄,배임,인천시,인천시,175
2012,지능범죄,배임,광주시,광주시,81
2012,지능범죄,배임,대전시,대전시,97
2012,지능범죄,배임,울산시,울산시,75
2012,지능범죄,배임,경기도,고양시,60
2012,지능범죄,배임,경기도,광명시,16
2012,지능범죄,배임,경기도,구리시,11
2012,지능범죄,배임,경기도,군포시,18
2012,지능범죄,배임,경기도,남양주시,46
2012,지능범죄,배임,경기도,부천시,56
2012,지능범죄,배임,경기도,성남시,67
2012,지능범죄,배임,경기도,수원시,58
2012,지능범죄,배임,경기도,시흥시,28
2012,지능범죄,배임,경기도,안산시,44
2012,지능범죄,배임,경기도,안양시,29
2012,지능범죄,배임,경기도,용인시,56
2012,지능범죄,배임,경기도,의정부시,25
2012,지능범죄,배임,경기도,이천시,15
2012,지능범죄,배임,경기도,파주시,49
2012,지능범죄,배임,경기도,평택시,32
2012,지능범죄,배임,강원도,강릉시,9
2012,지능범죄,배임,강원도,원주시,22
2012,지능범죄,배임,강원도,춘천시,21
2012,지능범죄,배임,충청북도,제천시,13
2012,지능범죄,배임,충청북도,청주시,32
2012,지능범죄,배임,충청북도,충주시,16
2012,지능범죄,배임,충청남도,논산시,13
2012,지능범죄,배임,충청남도,서산시,19
2012,지능범죄,배임,충청남도,아산시,30
2012,지능범죄,배임,충청남도,천안시,43
2012,지능범죄,배임,전라북도,군산시,19
2012,지능범죄,배임,전라북도,익산시,23
2012,지능범죄,배임,전라북도,전주시,40
2012,지능범죄,배임,전라북도,정읍시,8
2012,지능범죄,배임,전라남도,목포시,28
2012,지능범죄,배임,전라남도,순천시,8
2012,지능범죄,배임,전라남도,여수시,14
2012,지능범죄,배임,경상북도,경산시,13
2012,지능범죄,배임,경상북도,경주시,24
2012,지능범죄,배임,경상북도,구미시,32
2012,지능범죄,배임,경상북도,김천시,10
2012,지능범죄,배임,경상북도,안동시,9
2012,지능범죄,배임,경상북도,포항시,33
2012,지능범죄,배임,경상남도,거제시,16
2012,지능범죄,배임,경상남도,김해시,32
2012,지능범죄,배임,경상남도,마산시,2
2012,지능범죄,배임,경상남도,양산시,19
2012,지능범죄,배임,경상남도,진주시,10
2012,지능범죄,배임,경상남도,창원시,47
2012,지능범죄,배임,제주특별자치도,제주시,35
2012,지능범죄,배임,기타도시,기타도시,440
2012,지능범죄,배임,도시이외,도시이외,405
2013,계,소계,합계,합계,1857276
2013,계,소계,서울시,서울시,368876
2013,계,소계,부산시,부산시,140078
2013,계,소계,대구시,대구시,96254
2013,계,소계,인천시,인천시,99056
2013,계,소계,광주시,광주시,68034
2013,계,소계,대전시,대전시,48417
2013,계,소계,울산시,울산시,41209
2013,계,소계,경기도,고양시,31010
2013,계,소계,경기도,광명시,9118
2013,계,소계,경기도,구리시,7438
2013,계,소계,경기도,군포시,7559
2013,계,소계,경기도,남양주시,14391
2013,계,소계,경기도,부천시,35796
2013,계,소계,경기도,성남시,31555
2013,계,소계,경기도,수원시,39449
2013,계,소계,경기도,시흥시,17962
2013,계,소계,경기도,안산시,26570
2013,계,소계,경기도,안양시,18896
2013,계,소계,경기도,용인시,20327
2013,계,소계,경기도,의정부시,15152
2013,계,소계,경기도,이천시,7355
2013,계,소계,경기도,파주시,12951
2013,계,소계,경기도,평택시,18770
2013,계,소계,강원도,강릉시,7999
2013,계,소계,강원도,원주시,14291
2013,계,소계,강원도,춘천시,12074
2013,계,소계,충청북도,제천시,4838
2013,계,소계,충청북도,청주시,22205
2013,계,소계,충청북도,충주시,7813
2013,계,소계,충청남도,논산시,3974
2013,계,소계,충청남도,서산시,5215
2013,계,소계,충청남도,아산시,8052
2013,계,소계,충청남도,천안시,23512
2013,계,소계,전라북도,군산시,15042
2013,계,소계,전라북도,익산시,11242
2013,계,소계,전라북도,전주시,22027
2013,계,소계,전라북도,정읍시,3233
2013,계,소계,전라남도,목포시,13321
2013,계,소계,전라남도,순천시,10300
2013,계,소계,전라남도,여수시,16527
2013,계,소계,경상북도,경산시,9067
2013,계,소계,경상북도,경주시,11534
2013,계,소계,경상북도,구미시,19517
2013,계,소계,경상북도,김천시,4562
2013,계,소계,경상북도,안동시,5916
2013,계,소계,경상북도,포항시,22064
2013,계,소계,경상남도,거제시,11576
2013,계,소계,경상남도,김해시,20451
2013,계,소계,경상남도,양산시,10363
2013,계,소계,경상남도,진주시,12455
2013,계,소계,경상남도,창원시,37845
2013,계,소계,제주특별자치도,제주시,35240
2013,계,소계,기타도시,기타도시,150283
2013,계,소계,도시이외,도시이외,128515
2013,지능범죄,소계,합계,합계,329439
2013,지능범죄,소계,서울시,서울시,76756
2013,지능범죄,소계,부산시,부산시,28191
2013,지능범죄,소계,대구시,대구시,13639
2013,지능범죄,소계,인천시,인천시,18957
2013,지능범죄,소계,광주시,광주시,9812
2013,지능범죄,소계,대전시,대전시,9742
2013,지능범죄,소계,울산시,울산시,6168
2013,지능범죄,소계,경기도,고양시,5839
2013,지능범죄,소계,경기도,광명시,1666
2013,지능범죄,소계,경기도,구리시,1373
2013,지능범죄,소계,경기도,군포시,1213
2013,지능범죄,소계,경기도,남양주시,2576
2013,지능범죄,소계,경기도,부천시,6356
2013,지능범죄,소계,경기도,성남시,6029
2013,지능범죄,소계,경기도,수원시,6496
2013,지능범죄,소계,경기도,시흥시,3160
2013,지능범죄,소계,경기도,안산시,4805
2013,지능범죄,소계,경기도,안양시,2987
2013,지능범죄,소계,경기도,용인시,3864
2013,지능범죄,소계,경기도,의정부시,2740
2013,지능범죄,소계,경기도,이천시,1123
2013,지능범죄,소계,경기도,파주시,2518
2013,지능범죄,소계,경기도,평택시,2864
2013,지능범죄,소계,강원도,강릉시,1408
2013,지능범죄,소계,강원도,원주시,1847
2013,지능범죄,소계,강원도,춘천시,1167
2013,지능범죄,소계,충청북도,제천시,689
2013,지능범죄,소계,충청북도,청주시,2936
2013,지능범죄,소계,충청북도,충주시,1153
2013,지능범죄,소계,충청남도,논산시,688
2013,지능범죄,소계,충청남도,서산시,999
2013,지능범죄,소계,충청남도,아산시,1270
2013,지능범죄,소계,충청남도,천안시,3852
2013,지능범죄,소계,전라북도,군산시,4477
2013,지능범죄,소계,전라북도,익산시,1490
2013,지능범죄,소계,전라북도,전주시,3662
2013,지능범죄,소계,전라북도,정읍시,472
2013,지능범죄,소계,전라남도,목포시,2257
2013,지능범죄,소계,전라남도,순천시,1343
2013,지능범죄,소계,전라남도,여수시,1567
2013,지능범죄,소계,경상북도,경산시,1797
2013,지능범죄,소계,경상북도,경주시,1507
2013,지능범죄,소계,경상북도,구미시,3726
2013,지능범죄,소계,경상북도,김천시,608
2013,지능범죄,소계,경상북도,안동시,1234
2013,지능범죄,소계,경상북도,포항시,3670
2013,지능범죄,소계,경상남도,거제시,1870
2013,지능범죄,소계,경상남도,김해시,3248
2013,지능범죄,소계,경상남도,양산시,1640
2013,지능범죄,소계,경상남도,진주시,1771
2013,지능범죄,소계,경상남도,창원시,6448
2013,지능범죄,소계,제주특별자치도,제주시,3935
2013,지능범죄,소계,기타도시,기타도시,24765
2013,지능범죄,소계,도시이외,도시이외,23069
2013,지능범죄,직무유기,합계,합계,555
2013,지능범죄,직무유기,서울시,서울시,128
2013,지능범죄,직무유기,부산시,부산시,40
2013,지능범죄,직무유기,대구시,대구시,11
2013,지능범죄,직무유기,인천시,인천시,21
2013,지능범죄,직무유기,광주시,광주시,11
2013,지능범죄,직무유기,대전시,대전시,14
2013,지능범죄,직무유기,울산시,울산시,18
2013,지능범죄,직무유기,경기도,고양시,13
2013,지능범죄,직무유기,경기도,광명시,0
2013,지능범죄,직무유기,경기도,구리시,3
2013,지능범죄,직무유기,경기도,군포시,0
2013,지능범죄,직무유기,경기도,남양주시,4
2013,지능범죄,직무유기,경기도,부천시,4
2013,지능범죄,직무유기,경기도,성남시,6
2013,지능범죄,직무유기,경기도,수원시,17
2013,지능범죄,직무유기,경기도,시흥시,2
2013,지능범죄,직무유기,경기도,안산시,7
2013,지능범죄,직무유기,경기도,안양시,5
2013,지능범죄,직무유기,경기도,용인시,2
2013,지능범죄,직무유기,경기도,의정부시,4
2013,지능범죄,직무유기,경기도,이천시,3
2013,지능범죄,직무유기,경기도,파주시,0
2013,지능범죄,직무유기,경기도,평택시,9
2013,지능범죄,직무유기,강원도,강릉시,9
2013,지능범죄,직무유기,강원도,원주시,5
2013,지능범죄,직무유기,강원도,춘천시,7
2013,지능범죄,직무유기,충청북도,제천시,4
2013,지능범죄,직무유기,충청북도,청주시,6
2013,지능범죄,직무유기,충청북도,충주시,1
2013,지능범죄,직무유기,충청남도,논산시,0
2013,지능범죄,직무유기,충청남도,서산시,0
2013,지능범죄,직무유기,충청남도,아산시,0
2013,지능범죄,직무유기,충청남도,천안시,1
2013,지능범죄,직무유기,전라북도,군산시,2
2013,지능범죄,직무유기,전라북도,익산시,2
2013,지능범죄,직무유기,전라북도,전주시,6
2013,지능범죄,직무유기,전라북도,정읍시,0
2013,지능범죄,직무유기,전라남도,목포시,1
2013,지능범죄,직무유기,전라남도,순천시,3
2013,지능범죄,직무유기,전라남도,여수시,2
2013,지능범죄,직무유기,경상북도,경산시,1
2013,지능범죄,직무유기,경상북도,경주시,1
2013,지능범죄,직무유기,경상북도,구미시,2
2013,지능범죄,직무유기,경상북도,김천시,0
2013,지능범죄,직무유기,경상북도,안동시,3
2013,지능범죄,직무유기,경상북도,포항시,3
2013,지능범죄,직무유기,경상남도,거제시,9
2013,지능범죄,직무유기,경상남도,김해시,4
2013,지능범죄,직무유기,경상남도,양산시,6
2013,지능범죄,직무유기,경상남도,진주시,2
2013,지능범죄,직무유기,경상남도,창원시,15
2013,지능범죄,직무유기,제주특별자치도,제주시,3
2013,지능범죄,직무유기,기타도시,기타도시,52
2013,지능범죄,직무유기,도시이외,도시이외,83
2013,지능범죄,직권남용,합계,합계,325
2013,지능범죄,직권남용,서울시,서울시,93
2013,지능범죄,직권남용,부산시,부산시,26
2013,지능범죄,직권남용,대구시,대구시,11
2013,지능범죄,직권남용,인천시,인천시,9
2013,지능범죄,직권남용,광주시,광주시,3
2013,지능범죄,직권남용,대전시,대전시,12
2013,지능범죄,직권남용,울산시,울산시,8
2013,지능범죄,직권남용,경기도,고양시,6
2013,지능범죄,직권남용,경기도,광명시,2
2013,지능범죄,직권남용,경기도,구리시,4
2013,지능범죄,직권남용,경기도,군포시,1
2013,지능범죄,직권남용,경기도,남양주시,2
2013,지능범죄,직권남용,경기도,부천시,3
2013,지능범죄,직권남용,경기도,성남시,3
2013,지능범죄,직권남용,경기도,수원시,5
2013,지능범죄,직권남용,경기도,시흥시,2
2013,지능범죄,직권남용,경기도,안산시,3
2013,지능범죄,직권남용,경기도,안양시,1
2013,지능범죄,직권남용,경기도,용인시,0
2013,지능범죄,직권남용,경기도,의정부시,7
2013,지능범죄,직권남용,경기도,이천시,1
2013,지능범죄,직권남용,경기도,파주시,1
2013,지능범죄,직권남용,경기도,평택시,6
2013,지능범죄,직권남용,강원도,강릉시,3
2013,지능범죄,직권남용,강원도,원주시,2
2013,지능범죄,직권남용,강원도,춘천시,5
2013,지능범죄,직권남용,충청북도,제천시,0
2013,지능범죄,직권남용,충청북도,청주시,0
2013,지능범죄,직권남용,충청북도,충주시,1
2013,지능범죄,직권남용,충청남도,논산시,4
2013,지능범죄,직권남용,충청남도,서산시,0
2013,지능범죄,직권남용,충청남도,아산시,0
2013,지능범죄,직권남용,충청남도,천안시,1
2013,지능범죄,직권남용,전라북도,군산시,4
2013,지능범죄,직권남용,전라북도,익산시,3
2013,지능범죄,직권남용,전라북도,전주시,2
2013,지능범죄,직권남용,전라북도,정읍시,0
2013,지능범죄,직권남용,전라남도,목포시,0
2013,지능범죄,직권남용,전라남도,순천시,1
2013,지능범죄,직권남용,전라남도,여수시,1
2013,지능범죄,직권남용,경상북도,경산시,1
2013,지능범죄,직권남용,경상북도,경주시,1
2013,지능범죄,직권남용,경상북도,구미시,0
2013,지능범죄,직권남용,경상북도,김천시,0
2013,지능범죄,직권남용,경상북도,안동시,2
2013,지능범죄,직권남용,경상북도,포항시,3
2013,지능범죄,직권남용,경상남도,거제시,1
2013,지능범죄,직권남용,경상남도,김해시,2
2013,지능범죄,직권남용,경상남도,양산시,0
2013,지능범죄,직권남용,경상남도,진주시,0
2013,지능범죄,직권남용,경상남도,창원시,6
2013,지능범죄,직권남용,제주특별자치도,제주시,5
2013,지능범죄,직권남용,기타도시,기타도시,25
2013,지능범죄,직권남용,도시이외,도시이외,43
2013,지능범죄,증수뢰,합계,합계,253
2013,지능범죄,증수뢰,서울시,서울시,52
2013,지능범죄,증수뢰,부산시,부산시,24
2013,지능범죄,증수뢰,대구시,대구시,11
2013,지능범죄,증수뢰,인천시,인천시,12
2013,지능범죄,증수뢰,광주시,광주시,2
2013,지능범죄,증수뢰,대전시,대전시,12
2013,지능범죄,증수뢰,울산시,울산시,7
2013,지능범죄,증수뢰,경기도,고양시,6
2013,지능범죄,증수뢰,경기도,광명시,0
2013,지능범죄,증수뢰,경기도,구리시,1
2013,지능범죄,증수뢰,경기도,군포시,0
2013,지능범죄,증수뢰,경기도,남양주시,4
2013,지능범죄,증수뢰,경기도,부천시,2
2013,지능범죄,증수뢰,경기도,성남시,5
2013,지능범죄,증수뢰,경기도,수원시,5
2013,지능범죄,증수뢰,경기도,시흥시,1
2013,지능범죄,증수뢰,경기도,안산시,1
2013,지능범죄,증수뢰,경기도,안양시,4
2013,지능범죄,증수뢰,경기도,용인시,0
2013,지능범죄,증수뢰,경기도,의정부시,3
2013,지능범죄,증수뢰,경기도,이천시,0
2013,지능범죄,증수뢰,경기도,파주시,0
2013,지능범죄,증수뢰,경기도,평택시,0
2013,지능범죄,증수뢰,강원도,강릉시,0
2013,지능범죄,증수뢰,강원도,원주시,2
2013,지능범죄,증수뢰,강원도,춘천시,1
2013,지능범죄,증수뢰,충청북도,제천시,0
2013,지능범죄,증수뢰,충청북도,청주시,4
2013,지능범죄,증수뢰,충청북도,충주시,0
2013,지능범죄,증수뢰,충청남도,논산시,0
2013,지능범죄,증수뢰,충청남도,서산시,0
2013,지능범죄,증수뢰,충청남도,아산시,0
2013,지능범죄,증수뢰,충청남도,천안시,0
2013,지능범죄,증수뢰,전라북도,군산시,1
2013,지능범죄,증수뢰,전라북도,익산시,2
2013,지능범죄,증수뢰,전라북도,전주시,4
2013,지능범죄,증수뢰,전라북도,정읍시,0
2013,지능범죄,증수뢰,전라남도,목포시,0
2013,지능범죄,증수뢰,전라남도,순천시,0
2013,지능범죄,증수뢰,전라남도,여수시,3
2013,지능범죄,증수뢰,경상북도,경산시,1
2013,지능범죄,증수뢰,경상북도,경주시,3
2013,지능범죄,증수뢰,경상북도,구미시,1
2013,지능범죄,증수뢰,경상북도,김천시,0
2013,지능범죄,증수뢰,경상북도,안동시,0
2013,지능범죄,증수뢰,경상북도,포항시,2
2013,지능범죄,증수뢰,경상남도,거제시,2
2013,지능범죄,증수뢰,경상남도,김해시,5
2013,지능범죄,증수뢰,경상남도,양산시,1
2013,지능범죄,증수뢰,경상남도,진주시,0
2013,지능범죄,증수뢰,경상남도,창원시,4
2013,지능범죄,증수뢰,제주특별자치도,제주시,6
2013,지능범죄,증수뢰,기타도시,기타도시,24
2013,지능범죄,증수뢰,도시이외,도시이외,35
2013,지능범죄,통화,합계,합계,3874
2013,지능범죄,통화,서울시,서울시,1788
2013,지능범죄,통화,부산시,부산시,167
2013,지능범죄,통화,대구시,대구시,187
2013,지능범죄,통화,인천시,인천시,227
2013,지능범죄,통화,광주시,광주시,41
2013,지능범죄,통화,대전시,대전시,111
2013,지능범죄,통화,울산시,울산시,44
2013,지능범죄,통화,경기도,고양시,61
2013,지능범죄,통화,경기도,광명시,46
2013,지능범죄,통화,경기도,구리시,30
2013,지능범죄,통화,경기도,군포시,12
2013,지능범죄,통화,경기도,남양주시,54
2013,지능범죄,통화,경기도,부천시,70
2013,지능범죄,통화,경기도,성남시,88
2013,지능범죄,통화,경기도,수원시,84
2013,지능범죄,통화,경기도,시흥시,12
2013,지능범죄,통화,경기도,안산시,22
2013,지능범죄,통화,경기도,안양시,53
2013,지능범죄,통화,경기도,용인시,36
2013,지능범죄,통화,경기도,의정부시,58
2013,지능범죄,통화,경기도,이천시,11
2013,지능범죄,통화,경기도,파주시,14
2013,지능범죄,통화,경기도,평택시,20
2013,지능범죄,통화,강원도,강릉시,28
2013,지능범죄,통화,강원도,원주시,15
2013,지능범죄,통화,강원도,춘천시,25
2013,지능범죄,통화,충청북도,제천시,4
2013,지능범죄,통화,충청북도,청주시,32
2013,지능범죄,통화,충청북도,충주시,17
2013,지능범죄,통화,충청남도,논산시,5
2013,지능범죄,통화,충청남도,서산시,8
2013,지능범죄,통화,충청남도,아산시,13
2013,지능범죄,통화,충청남도,천안시,24
2013,지능범죄,통화,전라북도,군산시,8
2013,지능범죄,통화,전라북도,익산시,3
2013,지능범죄,통화,전라북도,전주시,26
2013,지능범죄,통화,전라북도,정읍시,0
2013,지능범죄,통화,전라남도,목포시,5
2013,지능범죄,통화,전라남도,순천시,9
2013,지능범죄,통화,전라남도,여수시,5
2013,지능범죄,통화,경상북도,경산시,7
2013,지능범죄,통화,경상북도,경주시,11
2013,지능범죄,통화,경상북도,구미시,12
2013,지능범죄,통화,경상북도,김천시,3
2013,지능범죄,통화,경상북도,안동시,10
2013,지능범죄,통화,경상북도,포항시,22
2013,지능범죄,통화,경상남도,거제시,0
2013,지능범죄,통화,경상남도,김해시,6
2013,지능범죄,통화,경상남도,양산시,1
2013,지능범죄,통화,경상남도,진주시,8
2013,지능범죄,통화,경상남도,창원시,15
2013,지능범죄,통화,제주특별자치도,제주시,7
2013,지능범죄,통화,기타도시,기타도시,193
2013,지능범죄,통화,도시이외,도시이외,116
2013,지능범죄,문서·인장,합계,합계,15385
2013,지능범죄,문서·인장,서울시,서울시,3481
2013,지능범죄,문서·인장,부산시,부산시,1063
2013,지능범죄,문서·인장,대구시,대구시,759
2013,지능범죄,문서·인장,인천시,인천시,963
2013,지능범죄,문서·인장,광주시,광주시,721
2013,지능범죄,문서·인장,대전시,대전시,475
2013,지능범죄,문서·인장,울산시,울산시,318
2013,지능범죄,문서·인장,경기도,고양시,272
2013,지능범죄,문서·인장,경기도,광명시,101
2013,지능범죄,문서·인장,경기도,구리시,67
2013,지능범죄,문서·인장,경기도,군포시,56
2013,지능범죄,문서·인장,경기도,남양주시,144
2013,지능범죄,문서·인장,경기도,부천시,276
2013,지능범죄,문서·인장,경기도,성남시,246
2013,지능범죄,문서·인장,경기도,수원시,336
2013,지능범죄,문서·인장,경기도,시흥시,93
2013,지능범죄,문서·인장,경기도,안산시,283
2013,지능범죄,문서·인장,경기도,안양시,178
2013,지능범죄,문서·인장,경기도,용인시,291
2013,지능범죄,문서·인장,경기도,의정부시,122
2013,지능범죄,문서·인장,경기도,이천시,56
2013,지능범죄,문서·인장,경기도,파주시,117
2013,지능범죄,문서·인장,경기도,평택시,123
2013,지능범죄,문서·인장,강원도,강릉시,56
2013,지능범죄,문서·인장,강원도,원주시,75
2013,지능범죄,문서·인장,강원도,춘천시,101
2013,지능범죄,문서·인장,충청북도,제천시,21
2013,지능범죄,문서·인장,충청북도,청주시,197
2013,지능범죄,문서·인장,충청북도,충주시,47
2013,지능범죄,문서·인장,충청남도,논산시,55
2013,지능범죄,문서·인장,충청남도,서산시,40
2013,지능범죄,문서·인장,충청남도,아산시,64
2013,지능범죄,문서·인장,충청남도,천안시,148
2013,지능범죄,문서·인장,전라북도,군산시,109
2013,지능범죄,문서·인장,전라북도,익산시,89
2013,지능범죄,문서·인장,전라북도,전주시,178
2013,지능범죄,문서·인장,전라북도,정읍시,15
2013,지능범죄,문서·인장,전라남도,목포시,114
2013,지능범죄,문서·인장,전라남도,순천시,57
2013,지능범죄,문서·인장,전라남도,여수시,104
2013,지능범죄,문서·인장,경상북도,경산시,74
2013,지능범죄,문서·인장,경상북도,경주시,73
2013,지능범죄,문서·인장,경상북도,구미시,136
2013,지능범죄,문서·인장,경상북도,김천시,15
2013,지능범죄,문서·인장,경상북도,안동시,48
2013,지능범죄,문서·인장,경상북도,포항시,99
2013,지능범죄,문서·인장,경상남도,거제시,49
2013,지능범죄,문서·인장,경상남도,김해시,120
2013,지능범죄,문서·인장,경상남도,양산시,63
2013,지능범죄,문서·인장,경상남도,진주시,64
2013,지능범죄,문서·인장,경상남도,창원시,281
2013,지능범죄,문서·인장,제주특별자치도,제주시,173
2013,지능범죄,문서·인장,기타도시,기타도시,1152
2013,지능범죄,문서·인장,도시이외,도시이외,1027
2013,지능범죄,유가증권인지,합계,합계,456
2013,지능범죄,유가증권인지,서울시,서울시,178
2013,지능범죄,유가증권인지,부산시,부산시,20
2013,지능범죄,유가증권인지,대구시,대구시,19
2013,지능범죄,유가증권인지,인천시,인천시,27
2013,지능범죄,유가증권인지,광주시,광주시,14
2013,지능범죄,유가증권인지,대전시,대전시,9
2013,지능범죄,유가증권인지,울산시,울산시,3
2013,지능범죄,유가증권인지,경기도,고양시,11
2013,지능범죄,유가증권인지,경기도,광명시,4
2013,지능범죄,유가증권인지,경기도,구리시,1
2013,지능범죄,유가증권인지,경기도,군포시,0
2013,지능범죄,유가증권인지,경기도,남양주시,6
2013,지능범죄,유가증권인지,경기도,부천시,9
2013,지능범죄,유가증권인지,경기도,성남시,6
2013,지능범죄,유가증권인지,경기도,수원시,7
2013,지능범죄,유가증권인지,경기도,시흥시,6
2013,지능범죄,유가증권인지,경기도,안산시,14
2013,지능범죄,유가증권인지,경기도,안양시,5
2013,지능범죄,유가증권인지,경기도,용인시,3
2013,지능범죄,유가증권인지,경기도,의정부시,2
2013,지능범죄,유가증권인지,경기도,이천시,3
2013,지능범죄,유가증권인지,경기도,파주시,3
2013,지능범죄,유가증권인지,경기도,평택시,3
2013,지능범죄,유가증권인지,강원도,강릉시,3
2013,지능범죄,유가증권인지,강원도,원주시,1
2013,지능범죄,유가증권인지,강원도,춘천시,1
2013,지능범죄,유가증권인지,충청북도,제천시,0
2013,지능범죄,유가증권인지,충청북도,청주시,5
2013,지능범죄,유가증권인지,충청북도,충주시,1
2013,지능범죄,유가증권인지,충청남도,논산시,1
2013,지능범죄,유가증권인지,충청남도,서산시,2
2013,지능범죄,유가증권인지,충청남도,아산시,0
2013,지능범죄,유가증권인지,충청남도,천안시,1
2013,지능범죄,유가증권인지,전라북도,군산시,3
2013,지능범죄,유가증권인지,전라북도,익산시,1
2013,지능범죄,유가증권인지,전라북도,전주시,5
2013,지능범죄,유가증권인지,전라북도,정읍시,0
2013,지능범죄,유가증권인지,전라남도,목포시,1
2013,지능범죄,유가증권인지,전라남도,순천시,0
2013,지능범죄,유가증권인지,전라남도,여수시,3
2013,지능범죄,유가증권인지,경상북도,경산시,1
2013,지능범죄,유가증권인지,경상북도,경주시,1
2013,지능범죄,유가증권인지,경상북도,구미시,8
2013,지능범죄,유가증권인지,경상북도,김천시,0
2013,지능범죄,유가증권인지,경상북도,안동시,0
2013,지능범죄,유가증권인지,경상북도,포항시,1
2013,지능범죄,유가증권인지,경상남도,거제시,0
2013,지능범죄,유가증권인지,경상남도,김해시,4
2013,지능범죄,유가증권인지,경상남도,양산시,3
2013,지능범죄,유가증권인지,경상남도,진주시,0
2013,지능범죄,유가증권인지,경상남도,창원시,9
2013,지능범죄,유가증권인지,제주특별자치도,제주시,1
2013,지능범죄,유가증권인지,기타도시,기타도시,25
2013,지능범죄,유가증권인지,도시이외,도시이외,22
2013,지능범죄,사기,합계,합계,269082
2013,지능범죄,사기,서울시,서울시,61108
2013,지능범죄,사기,부산시,부산시,23617
2013,지능범죄,사기,대구시,대구시,11297
2013,지능범죄,사기,인천시,인천시,15211
2013,지능범죄,사기,광주시,광주시,7920
2013,지능범죄,사기,대전시,대전시,8158
2013,지능범죄,사기,울산시,울산시,5133
2013,지능범죄,사기,경기도,고양시,4596
2013,지능범죄,사기,경기도,광명시,1344
2013,지능범죄,사기,경기도,구리시,1136
2013,지능범죄,사기,경기도,군포시,980
2013,지능범죄,사기,경기도,남양주시,2007
2013,지능범죄,사기,경기도,부천시,5133
2013,지능범죄,사기,경기도,성남시,4770
2013,지능범죄,사기,경기도,수원시,5152
2013,지능범죄,사기,경기도,시흥시,2713
2013,지능범죄,사기,경기도,안산시,3863
2013,지능범죄,사기,경기도,안양시,2323
2013,지능범죄,사기,경기도,용인시,3031
2013,지능범죄,사기,경기도,의정부시,2177
2013,지능범죄,사기,경기도,이천시,872
